row_type,date,ticker,direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,hold_duration_ms,exit_reason,entry_composite,exit_composite,entry_1m,entry_5m,entry_1h,exit_1m,exit_5m,exit_1h,max_composite,max_composite_time,positive_ticks,total_ticks
trade,2024-11-19,NVDA,Long,2024-11-19T14:36:00+00:00,2024-11-19T15:56:00+00:00,141.8755,143.9318,2.11,4.34,0.014493,4800000,SessionClose,0.5819,0.6070,0.3407,0.5799,0.6663,0.5335,0.4874,0.8708,,,
trade,2024-11-19,NVDA,Long,2024-11-19T15:58:00+00:00,2024-11-19T15:59:00+00:00,144.3583,144.2862,2.08,-0.15,-0.000499,60000,ScoreExit,0.6110,0.6095,0.5730,0.4874,0.8708,0.5580,0.4874,0.8708,,,
summary,2024-11-19,NVDA,,,,,,,3.29,,4,,,,,,,,,,0.7033,2024-11-18T15:34:00+00:00,1245,1681
summary,2024-11-20,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6745,2024-11-18T15:34:00+00:00,1308,2417
trade,2024-11-20,NVDA,Long,2024-11-20T15:51:00+00:00,2024-11-20T15:52:00+00:00,145.4836,145.3914,2.06,-0.19,-0.000634,60000,ScoreExit,0.3870,0.3779,0.3597,0.4093,0.3516,0.2684,0.4093,0.3516,,,
trade,2024-11-20,NVDA,Long,2024-11-20T15:58:00+00:00,2024-11-20T15:59:00+00:00,145.7787,145.9612,2.05,0.37,0.001252,60000,ScoreExit,0.4042,0.4280,0.3237,0.4440,0.3516,0.5615,0.4440,0.3516,,,
summary,2024-11-20,NVDA,,,,,,,0.18,,2,,,,,,,,,,0.7033,2024-11-18T15:34:00+00:00,1965,2641
summary,2024-11-20,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.7585,2024-11-18T10:50:00+00:00,733,1679
summary,2024-11-21,SPY,,,,,,,0.00,,0,,,,,,,,,,0.8251,2024-11-18T15:49:00+00:00,1562,2807
summary,2024-11-21,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.9543,2024-11-18T15:51:00+00:00,1786,2994
summary,2024-11-21,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.9548,2024-11-18T15:52:00+00:00,1259,2428
trade,2024-11-21,NVDA,Long,2024-11-21T14:46:00+00:00,2024-11-21T14:47:00+00:00,146.9041,147.2708,1.79,0.66,0.002497,60000,ScoreExit,0.1276,0.1645,-0.2315,0.0284,0.4457,0.1371,0.0284,0.4457,,,
summary,2024-11-21,NVDA,,,,,,,0.66,,1,,,,,,,,,,0.9190,2024-11-18T15:58:00+00:00,2424,3211
summary,2024-11-21,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9559,2024-11-18T15:49:00+00:00,812,2141
summary,2024-11-22,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.8915,2024-11-19T15:52:00+00:00,1982,2967
summary,2024-11-22,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.9557,2024-11-19T15:52:00+00:00,1116,2387
summary,2024-11-22,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.7717,2024-11-19T15:49:00+00:00,1043,2157
trade,2024-11-25,SPY,Long,2024-11-25T14:31:00+00:00,2024-11-25T14:32:00+00:00,599.1847,598.9553,0.50,-0.11,-0.000383,60000,ScoreExit,0.1579,0.1672,-0.5630,0.1492,0.4157,-0.4701,0.1492,0.4157,,,
trade,2024-11-25,SPY,Long,2024-11-25T14:41:00+00:00,2024-11-25T14:42:00+00:00,600.5701,600.5048,0.50,-0.03,-0.000109,60000,ScoreExit,0.2188,0.2476,0.2591,0.1136,0.4157,0.5479,0.1136,0.4157,,,
trade,2024-11-25,SPY,Long,2024-11-25T14:44:00+00:00,2024-11-25T14:45:00+00:00,600.6451,600.3049,0.50,-0.17,-0.000567,60000,ScoreExit,0.2078,0.2084,0.1492,0.1136,0.4157,0.1553,0.1136,0.4157,,,
summary,2024-11-25,SPY,,,,,,,-0.32,,3,,,,,,,,,,0.5555,2024-11-22T15:59:00+00:00,779,1190
summary,2024-11-25,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.5525,2024-11-22T15:44:00+00:00,837,1212
summary,2024-11-25,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2024-11-22T14:34:00+00:00,183,1350
summary,2024-11-25,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9704,2024-11-22T14:41:00+00:00,714,1008
summary,2024-11-26,SPY,,,,,,,0.00,,0,,,,,,,,,,0.3959,2024-11-25T13:52:00+00:00,743,1427
summary,2024-11-26,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.9339,2024-11-25T09:16:00+00:00,572,1680
summary,2024-11-27,SPY,,,,,,,0.00,,0,,,,,,,,,,0.3959,2024-11-25T13:52:00+00:00,984,2203
summary,2024-11-27,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.5862,2024-11-25T10:19:00+00:00,968,2393
summary,2024-11-27,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.9339,2024-11-25T09:16:00+00:00,606,2640
summary,2024-11-28,SPY,,,,,,,0.00,,0,,,,,,,,,,0.4744,2024-11-25T14:37:00+00:00,900,2101
summary,2024-11-28,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.7188,2024-11-25T14:44:00+00:00,1189,1991
summary,2024-11-28,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.7923,2024-11-25T14:39:00+00:00,769,2549
summary,2024-11-28,MSFT,,,,,,,0.00,,0,,,,,,,,,,1.0000,2024-11-25T14:39:00+00:00,931,1731
summary,2024-11-29,SPY,,,,,,,0.00,,0,,,,,,,,,,0.4964,2024-11-26T16:02:00+00:00,1137,1828
summary,2024-11-29,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.4269,2024-11-29T15:17:00+00:00,732,1913
summary,2024-11-29,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.9055,2024-11-26T15:44:00+00:00,957,1647
summary,2024-11-29,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9567,2024-11-26T15:42:00+00:00,617,1485
trade,2024-12-02,AAPL,Long,2024-12-02T14:31:00+00:00,2024-12-02T14:32:00+00:00,238.7666,238.9033,1.26,0.17,0.000573,60000,ScoreExit,0.5133,0.5157,0.5968,0.4859,0.5404,0.6202,0.4859,0.5404,,,
trade,2024-12-02,AAPL,Long,2024-12-02T14:34:00+00:00,2024-12-02T14:35:00+00:00,239.1568,239.2132,1.25,0.07,0.000236,60000,ScoreExit,0.5109,0.5140,0.5718,0.4859,0.5404,0.6037,0.4859,0.5404,,,
trade,2024-12-02,AAPL,Long,2024-12-02T14:39:00+00:00,2024-12-02T14:40:00+00:00,239.1667,238.8333,1.25,-0.42,-0.001394,60000,ScoreExit,0.3693,0.3400,0.2392,0.3054,0.5404,-0.0538,0.3054,0.5404,,,
trade,2024-12-02,AAPL,Long,2024-12-02T14:42:00+00:00,2024-12-02T14:43:00+00:00,238.6269,238.5884,1.26,-0.05,-0.000161,60000,ScoreExit,0.2337,0.2398,-0.2731,0.1649,0.5404,-0.2124,0.1649,0.5404,,,
trade,2024-12-02,AAPL,Long,2024-12-02T14:45:00+00:00,2024-12-02T14:46:00+00:00,238.5315,238.3235,1.26,-0.26,-0.000872,60000,ScoreExit,0.2128,0.2232,-0.4826,0.1649,0.5404,-0.5362,0.1912,0.5404,,,
trade,2024-12-02,AAPL,Long,2024-12-02T14:48:00+00:00,2024-12-02T14:49:00+00:00,238.5265,238.5034,1.26,-0.03,-0.000097,60000,ScoreExit,0.2405,0.2596,-0.3634,0.1912,0.5404,-0.1723,0.1912,0.5404,,,
trade,2024-12-02,AAPL,Long,2024-12-02T14:51:00+00:00,2024-12-02T14:52:00+00:00,238.7043,238.4934,1.26,-0.27,-0.000883,60000,ScoreExit,0.3786,0.3640,-0.0046,0.3615,0.5404,-0.1506,0.3615,0.5404,,,
trade,2024-12-02,AAPL,Long,2024-12-02T14:57:00+00:00,2024-12-02T14:58:00+00:00,239.1268,238.8968,1.25,-0.29,-0.000962,60000,ScoreExit,0.4560,0.4394,0.5268,0.4019,0.5404,0.3610,0.4019,0.5404,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:00:00+00:00,2024-12-02T15:01:00+00:00,239.3568,239.1332,1.25,-0.28,-0.000934,60000,ScoreExit,0.4584,0.4413,0.5510,0.4019,0.5404,0.3579,0.3914,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:03:00+00:00,2024-12-02T15:04:00+00:00,239.1517,239.1932,1.25,0.05,0.000174,60000,ScoreExit,0.4150,0.4485,0.0951,0.3914,0.5690,0.4299,0.3914,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:09:00+00:00,2024-12-02T15:10:00+00:00,239.5869,239.3232,1.25,-0.33,-0.001101,60000,ScoreExit,0.3692,0.3490,0.1475,0.3063,0.5690,-0.0551,0.3063,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:12:00+00:00,2024-12-02T15:13:00+00:00,239.7219,239.6631,1.25,-0.07,-0.000245,60000,ScoreExit,0.4537,0.4627,0.4141,0.4027,0.5690,0.5040,0.4027,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:17:00+00:00,2024-12-02T15:18:00+00:00,239.7969,239.7930,1.25,-0.00,-0.000016,60000,ScoreExit,0.3821,0.4105,0.2361,0.3129,0.5690,0.5205,0.3129,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:20:00+00:00,2024-12-02T15:21:00+00:00,239.7169,239.6981,1.25,-0.02,-0.000079,60000,ScoreExit,0.3450,0.3795,-0.1348,0.3129,0.5690,0.2055,0.3138,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:23:00+00:00,2024-12-02T15:24:00+00:00,239.7569,239.6074,1.25,-0.19,-0.000624,60000,ScoreExit,0.3434,0.3505,-0.1552,0.3138,0.5690,-0.0845,0.3138,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:31:00+00:00,2024-12-02T15:32:00+00:00,240.5380,240.6128,1.25,0.09,0.000311,60000,ScoreExit,0.5045,0.5050,0.5683,0.4616,0.5690,0.5732,0.4616,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:34:00+00:00,2024-12-02T15:35:00+00:00,240.6372,240.6127,1.25,-0.03,-0.000102,60000,ScoreExit,0.4976,0.5039,0.4992,0.4616,0.5690,0.5620,0.4616,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:39:00+00:00,2024-12-02T15:40:00+00:00,240.8222,240.6528,1.25,-0.21,-0.000704,60000,ScoreExit,0.4812,0.4777,0.5577,0.4245,0.5690,0.5228,0.4245,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:42:00+00:00,2024-12-02T15:43:00+00:00,240.4171,240.2679,1.25,-0.19,-0.000621,60000,ScoreExit,0.1670,0.1675,-0.3175,0.0467,0.5690,-0.3125,0.0467,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:45:00+00:00,2024-12-02T15:46:00+00:00,240.2771,240.2529,1.25,-0.03,-0.000101,60000,ScoreExit,0.1423,0.2416,-0.5640,0.0467,0.5690,-0.3117,0.1701,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:48:00+00:00,2024-12-02T15:49:00+00:00,240.3171,240.3229,1.25,0.01,0.000024,60000,ScoreExit,0.2243,0.2804,-0.4849,0.1701,0.5690,0.0758,0.1701,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:51:00+00:00,2024-12-02T15:52:00+00:00,240.2671,240.1129,1.25,-0.19,-0.000641,60000,ScoreExit,0.1420,0.1406,-0.5094,0.0370,0.5690,-0.5229,0.0370,0.5690,,,
trade,2024-12-02,AAPL,Long,2024-12-02T15:54:00+00:00,2024-12-02T15:55:00+00:00,240.4471,240.2229,1.25,-0.28,-0.000932,60000,ScoreExit,0.2054,0.1850,0.1247,0.0370,0.5690,-0.0794,0.0370,0.5690,,,
summary,2024-12-02,AAPL,,,,,,,-2.75,,23,,,,,,,,,,0.7779,2024-11-29T14:40:00+00:00,795,936
trade,2024-12-02,NVDA,Long,2024-12-02T14:32:00+00:00,2024-12-02T14:33:00+00:00,138.6466,138.2935,2.16,-0.76,-0.002547,60000,ScoreExit,0.3892,0.2993,0.0470,0.3401,0.6014,-0.4756,0.3401,0.4760,,,
trade,2024-12-02,NVDA,Long,2024-12-02T14:35:00+00:00,2024-12-02T14:36:00+00:00,138.7466,139.3012,2.16,1.20,0.003997,60000,ScoreExit,0.4201,0.6231,0.2448,0.3401,0.6385,0.5138,0.5740,0.7579,,,
trade,2024-12-02,NVDA,Long,2024-12-02T14:38:00+00:00,2024-12-02T14:39:00+00:00,139.5768,139.8530,2.15,0.59,0.001979,60000,ScoreExit,0.6272,0.6333,0.5541,0.5740,0.7579,0.6153,0.5740,0.7579,,,
trade,2024-12-02,NVDA,Long,2024-12-02T14:42:00+00:00,2024-12-02T14:43:00+00:00,140.1870,140.1629,2.14,-0.05,-0.000172,60000,ScoreExit,0.5674,0.5692,0.5488,0.4753,0.7579,0.5671,0.4753,0.7579,,,
trade,2024-12-02,NVDA,Long,2024-12-02T14:45:00+00:00,2024-12-02T14:46:00+00:00,140.0170,139.8380,2.14,-0.38,-0.001278,60000,ScoreExit,0.5361,0.5939,0.2355,0.4753,0.7579,0.0885,0.5961,0.7579,,,
trade,2024-12-02,NVDA,Long,2024-12-02T14:48:00+00:00,2024-12-02T14:49:00+00:00,139.7669,139.8830,2.15,0.25,0.000831,60000,ScoreExit,0.5698,0.6087,-0.1520,0.5961,0.7579,0.2368,0.5961,0.7579,,,
trade,2024-12-02,NVDA,Long,2024-12-02T14:51:00+00:00,2024-12-02T14:52:00+00:00,140.0850,140.0030,2.14,-0.18,-0.000586,60000,ScoreExit,0.5287,0.5270,0.1368,0.4795,0.7579,0.1193,0.4795,0.7579,,,
trade,2024-12-02,NVDA,Long,2024-12-02T14:54:00+00:00,2024-12-02T14:55:00+00:00,140.0762,140.0730,2.14,-0.01,-0.000023,60000,ScoreExit,0.5278,0.5471,0.1274,0.4795,0.7579,0.3210,0.4795,0.7579,,,
trade,2024-12-02,NVDA,Long,2024-12-02T14:57:00+00:00,2024-12-02T14:58:00+00:00,139.7966,139.4357,2.15,-0.77,-0.002582,60000,ScoreExit,0.3441,0.3334,-0.4596,0.2712,0.7579,-0.5672,0.2712,0.7579,,,
trade,2024-12-02,NVDA,Long,2024-12-02T15:00:00+00:00,2024-12-02T15:01:00+00:00,139.9270,140.0080,2.15,0.17,0.000579,60000,ScoreExit,0.3890,0.4064,-0.0108,0.2712,0.7579,0.3449,0.3005,0.6386,,,
trade,2024-12-02,NVDA,Long,2024-12-02T15:03:00+00:00,2024-12-02T15:04:00+00:00,140.0457,140.0480,2.14,0.00,0.000016,60000,ScoreExit,0.3927,0.4054,0.2084,0.3005,0.6386,0.3347,0.3005,0.6386,,,
trade,2024-12-02,NVDA,Long,2024-12-02T15:06:00+00:00,2024-12-02T15:07:00+00:00,140.0370,139.9030,2.14,-0.29,-0.000957,60000,ScoreExit,0.2784,0.2613,0.1674,0.1167,0.6386,-0.0028,0.1167,0.6386,,,
trade,2024-12-02,NVDA,Long,2024-12-02T15:09:00+00:00,2024-12-02T15:10:00+00:00,139.9320,139.8030,2.14,-0.28,-0.000921,60000,ScoreExit,0.2417,0.2370,-0.1990,0.1167,0.6386,-0.2460,0.1167,0.6386,,,
trade,2024-12-02,NVDA,Long,2024-12-02T15:12:00+00:00,2024-12-02T15:13:00+00:00,140.0170,139.9230,2.14,-0.20,-0.000671,60000,ScoreExit,0.3883,0.3715,0.2810,0.2810,0.6386,0.1130,0.2810,0.6386,,,
summary,2024-12-02,NVDA,,,,,,,-0.70,,14,,,,,,,,,,0.9003,2024-11-29T14:59:00+00:00,512,1166
trade,2024-12-02,MSFT,Long,2024-12-02T14:33:00+00:00,2024-12-02T14:34:00+00:00,423.0619,424.2577,0.71,0.85,0.002827,60000,ScoreExit,0.3857,0.4713,0.4099,0.4182,0.3127,0.6195,0.4182,0.5281,,,
trade,2024-12-02,MSFT,Long,2024-12-02T14:36:00+00:00,2024-12-02T14:37:00+00:00,424.3723,424.5371,0.71,0.12,0.000388,60000,ScoreExit,0.4912,0.5105,0.5520,0.4677,0.5181,0.5919,0.4677,0.5692,,,
trade,2024-12-02,MSFT,Long,2024-12-02T14:39:00+00:00,2024-12-02T14:40:00+00:00,425.5826,424.6776,0.71,-0.64,-0.002127,60000,ScoreExit,0.5115,0.4995,0.5981,0.4677,0.5702,0.4789,0.4677,0.5702,,,
trade,2024-12-02,MSFT,Long,2024-12-02T14:43:00+00:00,2024-12-02T14:44:00+00:00,424.8824,424.6375,0.71,-0.17,-0.000577,60000,ScoreExit,0.4159,0.4170,0.1367,0.3852,0.5702,0.1479,0.3852,0.5702,,,
trade,2024-12-02,MSFT,Long,2024-12-02T14:46:00+00:00,2024-12-02T14:47:00+00:00,425.4426,425.3174,0.71,-0.09,-0.000294,60000,ScoreExit,0.5564,0.5599,0.5022,0.5586,0.5702,0.5374,0.5586,0.5702,,,
trade,2024-12-02,MSFT,Long,2024-12-02T14:49:00+00:00,2024-12-02T14:50:00+00:00,425.9056,426.1171,0.70,0.15,0.000497,60000,ScoreExit,0.5604,0.5626,0.5417,0.5586,0.5702,0.5645,0.5586,0.5702,,,
trade,2024-12-02,MSFT,Long,2024-12-02T14:52:00+00:00,2024-12-02T15:56:00+00:00,426.0128,431.3056,0.70,3.73,0.012424,3840000,SessionClose,0.5057,0.2479,0.2486,0.5164,0.5702,-0.4414,0.1556,0.6623,,,
trade,2024-12-02,MSFT,Long,2024-12-02T15:58:00+00:00,2024-12-02T15:59:00+00:00,430.9002,430.5158,0.70,-0.27,-0.000892,60000,ScoreExit,0.2363,0.2321,-0.5570,0.1556,0.6623,-0.5996,0.1556,0.6623,,,
summary,2024-12-02,MSFT,,,,,,,3.67,,8,,,,,,,,,,0.9546,2024-11-29T15:43:00+00:00,599,773
summary,2024-12-03,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.5464,2024-12-02T14:54:00+00:00,978,1433
trade,2024-12-03,MSFT,Long,2024-12-03T15:05:00+00:00,2024-12-03T15:06:00+00:00,431.7845,432.3153,0.69,0.37,0.001229,60000,ScoreExit,0.3939,0.4093,0.3862,0.4204,0.3434,0.5893,0.3895,0.3889,,,
trade,2024-12-03,MSFT,Long,2024-12-03T15:08:00+00:00,2024-12-03T15:09:00+00:00,432.2945,431.8454,0.69,-0.31,-0.001039,60000,ScoreExit,0.3960,0.3696,0.4614,0.3895,0.3873,0.2446,0.3895,0.3713,,,
summary,2024-12-03,MSFT,,,,,,,0.06,,2,,,,,,,,,,0.7756,2024-12-02T15:32:00+00:00,776,1055
trade,2024-12-04,AAPL,Long,2024-12-04T14:52:00+00:00,2024-12-04T14:53:00+00:00,243.4080,243.3570,1.23,-0.06,-0.000210,60000,ScoreExit,0.3551,0.3694,0.3819,0.3496,0.3570,0.5253,0.3496,0.3570,,,
trade,2024-12-04,AAPL,Long,2024-12-04T15:07:00+00:00,2024-12-04T15:08:00+00:00,243.6531,243.9818,1.23,0.40,0.001349,60000,ScoreExit,0.3537,0.3799,0.2834,0.3746,0.3353,0.5455,0.3746,0.3353,,,
trade,2024-12-04,AAPL,Long,2024-12-04T15:10:00+00:00,2024-12-04T15:11:00+00:00,243.9382,243.7319,1.23,-0.25,-0.000846,60000,ScoreExit,0.3601,0.1681,0.3476,0.3746,0.3353,0.2395,0.0727,0.3353,,,
summary,2024-12-04,AAPL,,,,,,,0.09,,3,,,,,,,,,,0.6481,2024-12-02T14:34:00+00:00,1415,1936
trade,2024-12-04,NVDA,Long,2024-12-04T15:11:00+00:00,2024-12-04T15:12:00+00:00,141.3574,141.3661,2.12,0.02,0.000061,60000,ScoreExit,0.2496,0.2698,0.3066,0.1359,0.4582,0.5086,0.1359,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:17:00+00:00,2024-12-04T15:18:00+00:00,141.5975,141.6626,2.12,0.14,0.000460,60000,ScoreExit,0.3253,0.3646,0.0453,0.3056,0.4582,0.4384,0.3056,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:24:00+00:00,2024-12-04T15:25:00+00:00,142.0176,141.8224,2.11,-0.41,-0.001374,60000,ScoreExit,0.2416,0.2179,0.1125,0.1548,0.4582,-0.1241,0.1548,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:27:00+00:00,2024-12-04T15:28:00+00:00,141.8975,141.8625,2.11,-0.07,-0.000246,60000,ScoreExit,0.2205,0.2395,-0.1871,0.1696,0.4582,0.0027,0.1696,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:30:00+00:00,2024-12-04T15:31:00+00:00,141.8475,141.7425,2.11,-0.22,-0.000741,60000,ScoreExit,0.2101,0.2558,-0.2910,0.1696,0.4582,-0.3352,0.2531,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:34:00+00:00,2024-12-04T15:35:00+00:00,141.9876,141.8924,2.11,-0.20,-0.000670,60000,ScoreExit,0.2905,0.2904,0.0119,0.2531,0.4582,0.0112,0.2531,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:37:00+00:00,2024-12-04T15:38:00+00:00,142.1476,142.1174,2.11,-0.06,-0.000213,60000,ScoreExit,0.3948,0.4015,0.4585,0.3526,0.4582,0.5254,0.3526,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:40:00+00:00,2024-12-04T15:41:00+00:00,142.1776,142.0025,2.11,-0.37,-0.001232,60000,ScoreExit,0.3863,0.3311,0.3733,0.3526,0.4582,0.1173,0.3033,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:43:00+00:00,2024-12-04T15:44:00+00:00,142.1426,141.9724,2.11,-0.36,-0.001198,60000,ScoreExit,0.3435,0.3118,0.2410,0.3033,0.4582,-0.0759,0.3033,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:50:00+00:00,2024-12-04T15:51:00+00:00,142.1786,142.0574,2.11,-0.26,-0.000853,60000,ScoreExit,0.2936,0.1478,-0.2786,0.3067,0.4582,-0.3912,0.0824,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:53:00+00:00,2024-12-04T15:54:00+00:00,141.9876,141.7524,2.11,-0.50,-0.001657,60000,ScoreExit,0.1520,0.1312,-0.3489,0.0824,0.4582,-0.5575,0.0824,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T15:56:00+00:00,2024-12-04T15:57:00+00:00,141.7575,141.6725,2.11,-0.18,-0.000600,60000,ScoreExit,0.2052,0.2066,-0.5158,0.1989,0.4582,-0.5020,0.1989,0.4582,,,
trade,2024-12-04,NVDA,Long,2024-12-04T16:00:00+00:00,2024-12-04T16:01:00+00:00,142.0376,141.9274,2.11,-0.23,-0.000776,60000,ScoreExit,0.2727,0.3734,0.1585,0.1989,0.4582,0.0961,0.2903,0.6322,,,
summary,2024-12-04,NVDA,,,,,,,-2.71,,13,,,,,,,,,,0.7068,2024-12-02T14:49:00+00:00,1796,2622
trade,2024-12-04,MSFT,Long,2024-12-04T14:38:00+00:00,2024-12-04T14:39:00+00:00,436.5559,437.1238,0.69,0.39,0.001301,60000,ScoreExit,0.4373,0.4455,0.5310,0.4408,0.3990,0.6132,0.4408,0.3990,,,
trade,2024-12-04,MSFT,Long,2024-12-04T14:46:00+00:00,2024-12-04T15:56:00+00:00,437.4162,438.3535,0.69,0.64,0.002143,4200000,SessionClose,0.4673,0.2373,0.3320,0.5240,0.3990,0.1480,0.1658,0.4101,,,
trade,2024-12-04,MSFT,Long,2024-12-04T15:59:00+00:00,2024-12-04T16:00:00+00:00,438.7366,438.8234,0.68,0.06,0.000198,60000,ScoreExit,0.2261,0.2690,0.0365,0.1658,0.4101,0.4647,0.1658,0.4101,,,
summary,2024-12-04,MSFT,,,,,,,1.09,,3,,,,,,,,,,0.7756,2024-12-02T15:32:00+00:00,1265,1710
summary,2024-12-05,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6224,2024-12-02T17:04:00+00:00,1963,2816
summary,2024-12-05,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.8933,2024-12-02T15:31:00+00:00,1610,2388
summary,2024-12-05,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2024-12-02T14:38:00+00:00,2158,3252
summary,2024-12-05,MSFT,,,,,,,0.00,,0,,,,,,,,,,1.0000,2024-12-02T14:38:00+00:00,1640,2173
summary,2024-12-06,SPY,,,,,,,0.00,,0,,,,,,,,,,0.3809,2024-12-04T19:32:00+00:00,1543,2540
trade,2024-12-06,QQQ,Long,2024-12-06T15:11:00+00:00,2024-12-06T15:12:00+00:00,525.5925,525.5473,0.57,-0.03,-0.000086,60000,ScoreExit,0.3663,0.3761,0.4287,0.3973,0.2835,0.5272,0.3973,0.2835,,,
trade,2024-12-06,QQQ,Long,2024-12-06T15:15:00+00:00,2024-12-06T15:16:00+00:00,525.7827,525.6872,0.57,-0.05,-0.000182,60000,ScoreExit,0.3642,0.3971,0.4082,0.3973,0.2835,0.5095,0.4351,0.2835,,,
summary,2024-12-06,QQQ,,,,,,,-0.08,,2,,,,,,,,,,0.5848,2024-12-03T16:02:00+00:00,2085,2814
summary,2024-12-06,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.8539,2024-12-03T15:01:00+00:00,1588,2335
summary,2024-12-06,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2024-12-03T14:34:00+00:00,2198,3256
summary,2024-12-06,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9045,2024-12-03T15:02:00+00:00,1584,2251
summary,2024-12-09,SPY,,,,,,,0.00,,0,,,,,,,,,,0.3490,2024-12-06T14:48:00+00:00,241,1152
trade,2024-12-09,AAPL,Long,2024-12-09T14:50:00+00:00,2024-12-09T14:51:00+00:00,244.0382,243.9717,1.23,-0.08,-0.000273,60000,ScoreExit,0.4464,0.4465,0.5545,0.4479,0.4075,0.5784,0.4307,0.4343,,,
trade,2024-12-09,AAPL,Long,2024-12-09T14:53:00+00:00,2024-12-09T14:54:00+00:00,244.1682,243.7069,1.23,-0.57,-0.001890,60000,ScoreExit,0.4451,0.3717,0.5457,0.4307,0.4404,0.0518,0.4307,0.3603,,,
trade,2024-12-09,AAPL,Long,2024-12-09T15:04:00+00:00,2024-12-09T15:05:00+00:00,244.1182,244.2317,1.23,0.14,0.000465,60000,ScoreExit,0.4764,0.5180,0.3811,0.4758,0.5092,0.5620,0.4758,0.5875,,,
trade,2024-12-09,AAPL,Long,2024-12-09T15:07:00+00:00,2024-12-09T15:08:00+00:00,244.2983,244.3317,1.23,0.04,0.000137,60000,ScoreExit,0.4272,0.4569,0.3433,0.3767,0.5561,0.5397,0.3767,0.5898,,,
trade,2024-12-09,AAPL,Long,2024-12-09T15:10:00+00:00,2024-12-09T15:11:00+00:00,244.4083,244.3217,1.23,-0.11,-0.000354,60000,ScoreExit,0.4206,0.4653,0.1856,0.3767,0.5865,0.2804,0.4339,0.5898,,,
trade,2024-12-09,AAPL,Long,2024-12-09T15:15:00+00:00,2024-12-09T15:16:00+00:00,244.5183,244.4916,1.23,-0.03,-0.000109,60000,ScoreExit,0.4536,0.4336,0.1639,0.4339,0.5898,0.4003,0.3611,0.5898,,,
trade,2024-12-09,AAPL,Long,2024-12-09T15:18:00+00:00,2024-12-09T15:19:00+00:00,244.4383,244.4616,1.23,0.03,0.000095,60000,ScoreExit,0.3837,0.4219,-0.0996,0.3611,0.5898,0.2832,0.3611,0.5898,,,
